area_name,calendar_date,precipitation,avg_temperature,total_snowfall,deepest_snowfall,hours_sunlight,avg_wind_speed,avg_vapor_pressure,avg_humidity,avg_sea_pressure,avg_local_pressure,solar_radiation,cloud_cover,high_temperature,low_temperature
osaka__hirakata-kana__hirakata,2/11/17,0,1.7,,,3.6,1.9,,,,,,,6.8,-1.5
osaka__hirakata-kana__hirakata,2/12/17,0,2.3,,,5.2,1.7,,,,,,,7.7,-1.3
osaka__hirakata-kana__hirakata,2/13/17,0,3,,,4.4,1.3,,,,,,,9.5,-1.2
osaka__hirakata-kana__hirakata,2/14/17,0,3.2,,,2.7,1.3,,,,,,,8.6,-0.6
osaka__hirakata-kana__hirakata,2/15/17,0,4.8,,,5.2,1.3,,,,,,,11.1,0.7
osaka__hirakata-kana__hirakata,2/16/17,0,6.3,,,8.9,1.2,,,,,,,14.5,-1.5
osaka__hirakata-kana__hirakata,2/17/17,7.5,8.7,,,0,1.8,,,,,,,11.3,6.1
osaka__hirakata-kana__hirakata,2/18/17,0,7.3,,,3.5,1.5,,,,,,,11.4,4.2
osaka__hirakata-kana__hirakata,2/19/17,0,5.6,,,9.1,1.5,,,,,,,11,0.6
osaka__hirakata-kana__hirakata,2/20/17,4.5,8,,,0.5,2.4,,,,,,,16.5,3.3
osaka__hirakata-kana__hirakata,2/21/17,0,3.8,,,4.5,2.3,,,,,,,7,1.5
osaka__hirakata-kana__hirakata,2/22/17,1,5.4,,,5.5,1.3,,,,,,,10.5,-1.2
osaka__hirakata-kana__hirakata,2/23/17,14.5,9.4,,,0.3,2.7,,,,,,,14.7,5.6
osaka__hirakata-kana__hirakata,2/24/17,0,4.5,,,3.7,2.1,,,,,,,9,0.6
osaka__hirakata-kana__hirakata,2/25/17,0,5.1,,,9,1.3,,,,,,,11.3,-1
osaka__hirakata-kana__hirakata,2/26/17,0,7,,,7.4,1.2,,,,,,,12.9,0.6
osaka__hirakata-kana__hirakata,2/27/17,0,5.7,,,10.5,2.4,,,,,,,10.2,1.6
osaka__hirakata-kana__hirakata,2/28/17,0,4.7,,,9.4,1.5,,,,,,,11.7,-1.5
osaka__hirakata-kana__hirakata,3/1/17,0,6.4,,,5.6,2.1,,,,,,,13.5,0.7
osaka__hirakata-kana__hirakata,3/2/17,2.5,9.1,,,3.6,2.4,,,,,,,15.8,6.1
osaka__hirakata-kana__hirakata,3/3/17,0.5,7.2,,,4.8,2,,,,,,,11.3,2.6
osaka__hirakata-kana__hirakata,3/4/17,0,7.7,,,9,1.6,,,,,,,16.1,1.8
osaka__hirakata-kana__hirakata,3/5/17,0,10.4,,,6.8,1.6,,,,,,,16.8,4
osaka__hirakata-kana__hirakata,3/6/17,0,9.3,,,0.5,1.4,,,,,,,13.7,6.4
osaka__hirakata-kana__hirakata,3/7/17,0.5,5.6,,,4.3,2.3,,,,,,,10.3,0.3
osaka__hirakata-kana__hirakata,3/8/17,0,4.5,,,7.7,2.1,,,,,,,9.7,-1.1
osaka__hirakata-kana__hirakata,3/9/17,0,5.6,,,5.9,2.1,,,,,,,11.1,-0.4
osaka__hirakata-kana__hirakata,3/10/17,0,6.9,,,4.9,1.9,,,,,,,13,2.3
osaka__hirakata-kana__hirakata,3/11/17,0,5.6,,,4.7,1.6,,,,,,,10.5,0.5
osaka__hirakata-kana__hirakata,3/12/17,0,7.3,,,10.2,0.9,,,,,,,14.9,0.3
osaka__hirakata-kana__hirakata,3/13/17,0,9.6,,,0.7,2,,,,,,,14.2,5.8
osaka__hirakata-kana__hirakata,3/14/17,0,8.6,,,2,3,,,,,,,12.7,4.8
osaka__hirakata-kana__hirakata,3/15/17,0,6.3,,,4.3,2.3,,,,,,,10.5,3.4
osaka__hirakata-kana__hirakata,3/16/17,0,7.5,,,6.9,1.9,,,,,,,12.9,3.7
osaka__hirakata-kana__hirakata,3/17/17,0,7,,,8.4,1.8,,,,,,,13.9,0.6
osaka__hirakata-kana__hirakata,3/18/17,0,7.3,,,6.2,1,,,,,,,14.3,0.4
osaka__hirakata-kana__hirakata,3/19/17,0,9.7,,,9,1.5,,,,,,,18.3,1.6
osaka__hirakata-kana__hirakata,3/20/17,0,11.7,,,8.2,1.6,,,,,,,18.2,3.6
osaka__hirakata-kana__hirakata,3/21/17,27.5,8.8,,,0.1,2.5,,,,,,,11,7.3
osaka__hirakata-kana__hirakata,3/22/17,0,8.4,,,6.9,2.1,,,,,,,14.1,4
osaka__hirakata-kana__hirakata,3/23/17,0,9,,,2.8,1,,,,,,,14.8,3.9
osaka__hirakata-kana__hirakata,3/24/17,0,8.1,,,7.6,2.7,,,,,,,12,4.7
osaka__hirakata-kana__hirakata,3/25/17,0,7.9,,,5.1,1.4,,,,,,,12.7,2.1
osaka__hirakata-kana__hirakata,3/26/17,3.5,8.8,,,2,2.3,,,,,,,14,4.8
osaka__hirakata-kana__hirakata,3/27/17,0,8.4,,,6.5,2.1,,,,,,,13.9,3.9
osaka__hirakata-kana__hirakata,3/28/17,0,8.1,,,10,1.6,,,,,,,14.5,1.3
osaka__hirakata-kana__hirakata,3/29/17,0,10.2,,,8.5,1.7,,,,,,,16.5,4
osaka__hirakata-kana__hirakata,3/30/17,0,13.8,,,7.9,2.3,,,,,,,20.5,8.4
osaka__hirakata-kana__hirakata,3/31/17,13.5,7.9,,,0,2.4,,,,,,,11.5,5.6
osaka__hirakata-kana__hirakata,4/1/17,1.5,8,,,3.2,1.8,,,,,,,12.9,4.5
osaka__hirakata-kana__hirakata,4/2/17,0,8.8,,,12.1,1.6,,,,,,,17.5,1.2
osaka__hirakata-kana__hirakata,4/3/17,0,10.3,,,12,2.2,,,,,,,17.3,1.9
osaka__hirakata-kana__hirakata,4/4/17,0,13.4,,,11.5,1.3,,,,,,,20.9,6.3
osaka__hirakata-kana__hirakata,4/5/17,0,14.6,,,4.2,2.1,,,,,,,20.2,8.1
osaka__hirakata-kana__hirakata,4/6/17,2,15.6,,,0.8,1.4,,,,,,,21.4,9.4
osaka__hirakata-kana__hirakata,4/7/17,6.5,16.7,,,0.2,1.3,,,,,,,20.4,14
osaka__hirakata-kana__hirakata,4/8/17,14.5,17.8,,,0,1.7,,,,,,,20.4,16.5
osaka__hirakata-kana__hirakata,4/9/17,8,15.1,,,0.3,2.2,,,,,,,18.1,9.6
osaka__hirakata-kana__hirakata,4/10/17,0,11.7,,,1.4,3.3,,,,,,,15.6,6.6
osaka__hirakata-kana__hirakata,4/11/17,12.5,12,,,0,4.3,,,,,,,12.8,10.5
osaka__hirakata-kana__hirakata,4/12/17,0,12.2,,,2.2,2,,,,,,,15.8,6.1
osaka__hirakata-kana__hirakata,4/13/17,0,11.2,,,9.3,1.7,,,,,,,18.4,3.9
osaka__hirakata-kana__hirakata,4/14/17,0,15.6,,,11.6,2.2,,,,,,,23.1,6.9
osaka__hirakata-kana__hirakata,4/15/17,0.5,17.4,,,5,2.2,,,,,,,23.2,11.9
osaka__hirakata-kana__hirakata,4/16/17,0,18.4,,,10.9,1.6,,,,,,,26,10.8
osaka__hirakata-kana__hirakata,4/17/17,39.5,17.6,,,0.8,2.1,,,,,,,22.3,14.8
osaka__hirakata-kana__hirakata,4/18/17,8,17.5,,,1.6,2.2,,,,,,,21.9,11.8
osaka__hirakata-kana__hirakata,4/19/17,0,15.5,,,6.8,2.7,,,,,,,21.3,10.5
osaka__hirakata-kana__hirakata,4/20/17,0,13.7,,,5.2,0.8,,,,,,,19.6,7.4
osaka__hirakata-kana__hirakata,4/21/17,0,16.1,,,2,1.7,,,,,,,21.8,12.4
osaka__hirakata-kana__hirakata,4/22/17,0,14.6,,,10,2.8,,,,,,,20.9,8.9
osaka__hirakata-kana__hirakata,4/23/17,0,13.5,,,12.8,1.7,,,,,,,21.8,5.5
osaka__hirakata-kana__hirakata,4/24/17,0,16.8,,,11.7,2.6,,,,,,,25.8,8.4
osaka__hirakata-kana__hirakata,4/25/17,0,18.2,,,7.7,2.6,,,,,,,24.8,13.2
osaka__hirakata-kana__hirakata,4/26/17,12.5,15.1,,,0,1.3,,,,,,,16.3,13.9
osaka__hirakata-kana__hirakata,4/27/17,0.5,14.8,,,7.6,2.4,,,,,,,19.8,10.1
osaka__hirakata-kana__hirakata,4/28/17,0,14.7,,,12.7,2.1,,,,,,,21.6,7
osaka__hirakata-kana__hirakata,4/29/17,0,15.8,,,8.8,2.1,,,,,,,22.3,9.5
osaka__hirakata-kana__hirakata,4/30/17,0,18.1,,,12.2,2.5,,,,,,,26.1,9.7
osaka__hirakata-kana__hirakata,5/1/17,0,17.9,,,7.5,2.1,,,,,,,25.8,11.6
osaka__hirakata-kana__hirakata,5/2/17,0,16.7,,,12.3,1.6,,,,,,,24.9,7.6
osaka__hirakata-kana__hirakata,5/3/17,0,18.4,,,4.1,2.4,,,,,,,25.3,13.1
osaka__hirakata-kana__hirakata,5/4/17,0,19,,,8.5,3.3,,,,,,,25.5,13
osaka__hirakata-kana__hirakata,5/5/17,0,21.1,,,10.4,2.4,,,,,,,27.2,15.4
osaka__hirakata-kana__hirakata,5/6/17,0,19.1,,,0.2,1.5,,,,,,,23.7,15
osaka__hirakata-kana__hirakata,5/7/17,0,19.9,,,10.8,2.2,,,,,,,24.9,14.7
osaka__hirakata-kana__hirakata,5/8/17,0,21,,,11.8,1.9,,,,,,,27.1,11.8
osaka__hirakata-kana__hirakata,5/9/17,4.5,18.6,,,0,2.2,,,,,,,23.8,14.4
osaka__hirakata-kana__hirakata,5/10/17,1.5,18.5,,,2.5,3,,,,,,,24.8,14.6
osaka__hirakata-kana__hirakata,5/11/17,0,20.4,,,8.7,2.8,,,,,,,25.8,16.3
osaka__hirakata-kana__hirakata,5/12/17,2,21.9,,,5.7,1.3,,,,,,,28.3,14.8
osaka__hirakata-kana__hirakata,5/13/17,46.5,17.3,,,0,2.2,,,,,,,20,15.4
osaka__hirakata-kana__hirakata,5/14/17,0,20.6,,,10,1.7,,,,,,,26.8,14.2
osaka__hirakata-kana__hirakata,5/15/17,0,20.2,,,5.5,2.2,,,,,,,25.5,16.3
osaka__hirakata-kana__hirakata,5/16/17,0,18,,,3.2,1.4,,,,,,,22.1,12.6
osaka__hirakata-kana__hirakata,5/17/17,0,18.4,,,5.7,1.9,,,,,,,25.3,12.4
osaka__hirakata-kana__hirakata,5/18/17,0,19.7,,,13.4,1.7,,,,,,,27.4,12.1
osaka__hirakata-kana__hirakata,5/19/17,0,21.2,,,13.4,2.1,,,,,,,28.3,13.4
osaka__hirakata-kana__hirakata,5/20/17,0,22.7,,,13.1,1.7,,,,,,,29.7,14
osaka__hirakata-kana__hirakata,5/21/17,0,23,,,11,1.7,,,,,,,30.3,16.6
osaka__hirakata-kana__hirakata,5/22/17,0,23.6,,,12.8,2.1,,,,,,,30.4,17
osaka__hirakata-kana__hirakata,5/23/17,0,22.8,,,9.6,1.8,,,,,,,29.8,16.8
osaka__hirakata-kana__hirakata,5/24/17,6,21.2,,,0,1.1,,,,,,,24.5,18.6
osaka__hirakata-kana__hirakata,5/25/17,15,20.5,,,0.7,1.4,,,,,,,24,18.1
osaka__hirakata-kana__hirakata,5/26/17,0,22.2,,,7.6,2.6,,,,,,,28.2,17.5
osaka__hirakata-kana__hirakata,5/27/17,0,19.1,,,7.2,1.8,,,,,,,24.2,13.3
osaka__hirakata-kana__hirakata,5/28/17,0,20,,,12.3,1.6,,,,,,,26.6,12.3
osaka__hirakata-kana__hirakata,5/29/17,0,22.6,,,12.4,2.3,,,,,,,29.1,16.1
osaka__hirakata-kana__hirakata,5/30/17,0,24.6,,,9.4,1.7,,,,,,,31.7,17.5
osaka__hirakata-kana__hirakata,5/31/17,12,23.5,,,5.2,1.7,,,,,,,29.6,18.7
osaka__ibaraki-kana__ibaraki,1/1/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/2/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/3/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/4/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/5/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/6/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/7/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/8/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/9/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/10/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/11/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/12/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/13/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/14/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/15/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/16/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/17/16,3.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/18/16,6.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/19/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/20/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/21/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/22/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/23/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/24/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/25/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/26/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/27/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/28/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/29/16,47.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/30/16,4,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,1/31/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/1/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/2/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/3/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/4/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/5/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/6/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/7/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/8/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/9/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/10/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/11/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/12/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/13/16,50,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/14/16,37,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/15/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/16/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/17/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/18/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/19/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/20/16,21,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/21/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/22/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/23/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/24/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/25/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/26/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/27/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/28/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,2/29/16,2,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/1/16,0.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/2/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/3/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/4/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/5/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/6/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/7/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/8/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/9/16,30.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/10/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/11/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/12/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/13/16,7.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/14/16,16.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/15/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/16/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/17/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/18/16,5.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/19/16,10,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/20/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/21/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/22/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/23/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/24/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/25/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/26/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/27/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/28/16,0.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/29/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/30/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,3/31/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/1/16,2.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/2/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/3/16,1.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/4/16,15,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/5/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/6/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/7/16,78,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/8/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/9/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/10/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/11/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/12/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/13/16,17,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/14/16,5.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/15/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/16/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/17/16,9.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/18/16,1,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/19/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/20/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/21/16,16.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/22/16,0.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/23/16,1,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/24/16,0.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/25/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/26/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/27/16,3.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/28/16,9,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/29/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,4/30/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/1/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/2/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/3/16,3,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/4/16,5.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/5/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/6/16,5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/7/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/8/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/9/16,28.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/10/16,10.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/11/16,6.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/12/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/13/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/14/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/15/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/16/16,58,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/17/16,2.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/18/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/19/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/20/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/21/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/22/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/23/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/24/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/25/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/26/16,13,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/27/16,2.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/28/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/29/16,5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/30/16,3,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,5/31/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/1/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/2/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/3/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/4/16,2,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/5/16,13.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/6/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/7/16,7.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/8/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/9/16,0.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/10/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/11/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/12/16,22.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/13/16,9,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/14/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/15/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/16/16,33.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/17/16,2.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/18/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/19/16,19,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/20/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/21/16,27,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/22/16,5.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/23/16,84.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/24/16,35,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/25/16,19,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/26/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/27/16,28.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/28/16,9.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/29/16,10.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,6/30/16,2.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/1/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/2/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/3/16,1.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/4/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/5/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/6/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/7/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/8/16,4.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/9/16,35,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/10/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/11/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/12/16,4.5,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/13/16,11,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/14/16,7,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/15/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/16/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/17/16,2,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/18/16,0,,,,,,,,,,,,,
osaka__ibaraki-kana__ibaraki,7/19/16,0,,,,,,,,,,,,,
